framework,strategy,mode,property,mutation,trial,status,tests,discards,shrinking_passed,shrinking_failed,shrinking_discarded,exec_time_pre,gen_time,time_shrinking,time_pre_failure,pre_size,cex_size,gt_size,pre_ted_to_gt,ted_to_gt
Quick,Quick,default,MultiPreserve,subst_var_none,0,Failed,121202,238967,4,1,2,0.14142202120274305,0.1875289788004011,0.0004520001821219921,0.32895100000314415,12,12,12,1.0,0.0
Quick,Quick,default,MultiPreserve,subst_var_none,1,Failed,115725,229250,2,0,1,0.13332300260663033,0.17842299723997712,0.000475000124424696,0.31174599984660745,12,12,12,0.0,0.0
Quick,Quick,default,MultiPreserve,subst_var_none,2,Failed,32516,64011,4,1,2,0.037559996359050274,0.05112200370058417,0.0003269999288022518,0.08868200005963445,12,12,12,1.0,0.0
Quick,Quick,default,MultiPreserve,subst_var_none,3,Failed,182696,362827,4,3,2,0.2113860109820962,0.28455098904669285,0.0004949998110532761,0.49593700002878904,48,12,12,37.0,0.0
Quick,Quick,default,MultiPreserve,subst_var_none,4,Failed,349991,691520,2,0,1,0.4065120401792228,0.545873959781602,0.000467000063508749,0.9523859999608248,12,12,12,0.0,0.0
Quick,Quick,default,MultiPreserve,subst_var_none,5,Failed,993678,1956504,9,2,9,1.139481961261481,1.5193940387107427,0.0004729998763650656,2.658875999972224,21,21,12,10.0,9.0
Quick,Quick,default,MultiPreserve,subst_var_none,6,Failed,619357,1221688,4,3,2,0.7139049756806344,0.959490024484694,0.00045599997974932194,1.6733950001653284,32,12,12,21.0,0.0
Quick,Quick,default,MultiPreserve,subst_var_none,7,Failed,721717,1426560,2,2,1,0.8361230201553553,1.1176819799002258,0.0002829998265951872,1.953805000055581,40,12,12,28.0,0.0
Quick,Quick,default,MultiPreserve,subst_var_none,8,Failed,1247,2478,2,0,1,0.007520000683143735,0.0025359992869198322,0.000278000021353364,0.010055999970063567,12,12,12,0.0,0.0
Quick,Quick,default,MultiPreserve,subst_var_none,9,Failed,103589,204150,2,0,1,0.12292300118133426,0.1680509988218546,0.0002679999452084303,0.29097400000318885,12,12,12,0.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_shift,0,timed_out,,,,,,,0,,,0,0,24,,
Quick,Quick,default,MultiPreserve,subst_abs_no_shift,0,timed_out,,,,,,,0,,,0,0,24,,
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,0,Failed,4451714,8781836,5,0,1,5.0136910576839,7.3555209424812364,0.000547999981790781,12.369212000165136,20,20,20,0.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,1,Failed,186459,367716,5,0,1,0.2069279805291444,0.299217019462958,0.00045599997974932194,0.5061449999921024,20,20,20,0.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,2,Failed,1237068,2443221,14,2,4,1.3717290475033224,1.988972952356562,0.0004920000210404396,3.3607019998598844,20,20,20,2.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,3,Failed,2042123,4031264,9,1,3,2.280542087042704,3.324273912934587,0.0003459998406469822,5.604815999977291,20,20,20,1.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,4,Failed,1539350,3033910,5,0,1,1.72436304227449,2.5086149575654417,0.0003160000778734684,4.232977999839932,20,20,20,0.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,5,Failed,1487267,2934303,5,0,1,1.659844016423449,2.4060749837663025,0.0004979998338967562,4.065919000189751,20,20,20,0.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,6,Failed,1358921,2683770,7,1,5,1.516753013944253,2.1962939859367907,0.0004820001777261496,3.713046999881044,25,20,20,5.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,7,Failed,673387,1326687,14,2,4,0.756848952267319,1.0995950477663425,0.0004970000591129065,1.8564440000336615,20,20,20,2.0,0.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,8,Failed,915,1949,6,0,3,0.0013480002526193855,0.0019769996870309114,0.0002300001215189695,0.003324999939650297,24,24,20,5.0,5.0
Quick,Quick,default,SinglePreserve,subst_abs_no_incr,9,Failed,2941125,5801223,8,3,12,3.2792529633734375,4.768285036552697,0.0005280000623315573,8.047537999926135,28,24,20,14.0,12.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,0,Failed,1377265,2718063,9,1,3,1.662769937189296,2.2442550628911704,0.000528999837115407,3.9070250000804663,20,20,20,1.0,0.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,1,Failed,739381,1456244,6,0,3,0.8865109779872,1.1918070220854138,0.0004770001396536827,2.078318000072614,24,24,20,5.0,5.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,2,Failed,247872,489176,5,0,1,0.30572099331766367,0.40467600664123893,0.0004650000482797622,0.7103969999589026,20,20,20,0.0,0.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,3,Failed,2886696,5704081,12,1,6,3.5507019935175776,4.825296006631106,0.0003169998526573181,8.375998000148684,24,24,20,6.0,5.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,4,Failed,3245561,6399713,5,0,1,3.868959960527718,5.202544039580969,0.0004829999525099993,9.071504000108687,20,20,20,0.0,0.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,5,Failed,1129869,2230254,5,0,1,1.3873739233240483,1.8446630765683951,0.0005719999317079782,3.2320369998924434,20,20,20,0.0,0.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,6,Failed,1208445,2384841,5,2,8,1.428476025350392,1.906261974480003,0.0005420001689344645,3.334737999830395,28,24,20,13.0,12.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,7,Failed,753819,1487855,14,2,4,0.8899669866077602,1.1938500134274364,0.00045499997213482857,2.0838170000351965,20,20,20,2.0,0.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,8,Failed,155811,308192,9,3,26,0.18486498203128576,0.24870001804083586,0.0005729999393224716,0.4335650000721216,40,32,20,21.0,19.0
Quick,Quick,default,MultiPreserve,subst_abs_no_incr,9,Failed,3017815,5951367,10,1,2,3.5637431477662176,4.777722852304578,0.000573999946936965,8.341466000070795,20,20,20,1.0,0.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,0,Failed,126341,247538,3,3,5,0.1505060074850917,0.21817799238488078,0.0003890001680701971,0.36868399986997247,36,16,16,20.0,0.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,1,Failed,351593,691542,6,4,6,0.3931859936565161,0.5724670065101235,0.000439999857917428,0.9656530001666396,32,16,16,17.0,0.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,2,Failed,234853,461914,8,6,13,0.266948985401541,0.3887820146046579,0.00033299997448921204,0.6557310000061989,52,20,16,38.0,5.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,3,Failed,253226,498959,6,4,7,0.28362201363779604,0.4195149864535779,0.0002999999560415745,0.7031370000913739,40,16,16,25.0,0.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,4,Failed,240441,475104,3,2,3,0.27091999794356525,0.3941490021534264,0.0004709998611360788,0.6650690000969917,56,16,16,40.0,0.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,5,Failed,970543,1915548,3,2,3,1.0662249827291816,1.5562210171483457,0.00026500015519559383,2.6224459998775274,28,16,16,12.0,0.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,6,Failed,777393,1529611,4,5,10,0.8559549706988037,1.2509070292580873,0.00029000011272728443,2.106861999956891,52,20,16,37.0,5.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,7,Failed,59680,117362,4,2,7,0.06542299129068851,0.09828700870275497,0.00025999988429248333,0.1637099999934435,32,20,16,17.0,5.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,8,Failed,468108,923078,8,3,9,0.5088880215771496,0.7535989785101265,0.00048399996012449265,1.262487000087276,44,20,16,30.0,5.0
Quick,Quick,default,SinglePreserve,substTop_no_shift,9,Failed,1361764,2685840,3,3,4,1.49600795423612,2.190171045716852,0.0004710000939667225,3.686178999952972,60,16,16,44.0,0.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,0,Failed,712475,1404537,6,3,6,0.8469539741054177,1.1421450257766992,0.0004700000863522291,1.989098999882117,36,16,16,21.0,0.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,1,Failed,35487,69771,8,1,6,0.04381300345994532,0.05667899642139672,0.0004799999296665192,0.10049199988134204,20,20,16,6.0,5.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,2,Failed,47004,93032,6,4,6,0.056833994342014194,0.07647700561210513,0.0004780001472681761,0.13331099995411932,48,16,16,33.0,0.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,3,Failed,1553,2984,8,6,13,0.0022370002698153257,0.002728999825194478,0.0002500000409781933,0.004966000095009804,56,20,16,42.0,5.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,4,Failed,15309,30198,8,4,11,0.018567000050097704,0.026307000080123544,0.0004889999981969595,0.04487400013022125,40,20,16,26.0,5.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,5,Failed,204547,402314,3,1,2,0.2452330277301371,0.329927972285077,0.0004660000558942557,0.5751610000152141,32,16,16,16.0,0.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,6,Failed,1106341,2180704,3,2,3,1.321810991736129,1.7855660084169358,0.0004799999296665192,3.1073770001530647,52,16,16,36.0,0.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,7,Failed,111259,220448,3,3,5,0.13239099574275315,0.18026200425811112,0.0004370000679045915,0.31265300000086427,40,16,16,24.0,0.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,8,Failed,70826,139642,3,3,4,0.08568301773630083,0.11394298216328025,0.00047399988397955894,0.19962599989958107,48,16,16,32.0,0.0
Quick,Quick,default,MultiPreserve,substTop_no_shift,9,Failed,143146,282177,8,6,13,0.17183000221848488,0.2294089978095144,0.0004719998687505722,0.4012390000279993,48,20,16,34.0,5.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,0,Failed,227407,447981,4,2,7,0.26127903279848397,0.3748319672886282,0.00034300005063414574,0.6361110000871122,32,20,16,19.0,7.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,1,Failed,527754,1039055,4,3,6,0.5819389680400491,0.8442540320102125,0.0004779999144375324,1.4261930000502616,36,20,16,23.0,7.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,2,Failed,53790,105853,8,4,11,0.06088801380246878,0.0868009862024337,0.0004960000514984131,0.14768900000490248,40,20,16,27.0,7.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,3,Failed,500032,986578,8,4,10,0.5528109837323427,0.8031760160811245,0.0005280000623315573,1.3559869998134673,44,20,16,31.0,7.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,4,Failed,430174,851035,6,4,7,0.4799359887838363,0.6947410111315548,0.0005010000895708799,1.1746769999153912,40,16,16,27.0,3.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,5,Failed,345980,683154,3,2,3,0.3840409654658288,0.5553820345085114,0.0004829999525099993,0.9394229999743402,32,16,16,19.0,3.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,6,Failed,1027336,2031018,6,4,6,1.1361979998182503,1.6478700002189728,0.00030700000934302807,2.784068000037223,56,16,16,43.0,3.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,7,Failed,34752,69201,8,3,8,0.038581000873818994,0.056840999284759164,0.00048399996012449265,0.09542200015857816,44,20,16,31.0,7.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,8,Failed,901927,1781878,4,3,7,1.0160729840863496,1.468192015774548,0.0004869999829679728,2.4842649998608977,44,20,16,31.0,7.0
Quick,Quick,default,SinglePreserve,substTop_no_shift_back,9,Failed,512561,1010231,3,3,5,0.5639760240446776,0.824029975803569,0.000438000075519085,1.3880059998482466,32,16,16,19.0,3.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,0,Failed,254534,503282,4,3,6,0.3070010091178119,0.41462199087254703,0.00028799986466765404,0.721622999990359,32,20,16,19.0,7.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,1,Failed,127360,250949,4,1,4,0.15217498666606843,0.2043380131945014,0.00044000009074807167,0.35651299986056983,32,20,16,19.0,7.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,2,Failed,165619,326990,4,5,10,0.1972510030027479,0.26490699709393084,0.000313999829813838,0.46215800009667873,48,20,16,35.0,7.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,3,Failed,880529,1740763,6,4,7,1.1286099990829823,1.4608960009645673,0.00048099993728101254,2.5895060000475496,44,16,16,31.0,3.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,4,Failed,74535,148746,4,3,7,0.09014199418015778,0.12274800590239465,0.0004940000362694263,0.21289000008255243,52,20,16,39.0,7.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,5,Failed,229693,452841,3,1,2,0.27502500964328647,0.3717749903444201,0.0005279998295009136,0.6467999999877065,21,16,16,8.0,3.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,6,Failed,694464,1371426,4,3,6,0.8278689649887383,1.1201220350340009,0.00046900007873773575,1.9479910000227392,36,20,16,23.0,7.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,7,Failed,399341,788107,3,3,4,0.4815740317571908,0.640878968173638,0.0005200000014156103,1.1224529999308288,32,16,16,19.0,3.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,8,Failed,723427,1425959,8,2,7,0.8754950023721904,1.1639449975918978,0.0005170002114027739,2.039439999964088,24,20,16,11.0,7.0
Quick,Quick,default,MultiPreserve,substTop_no_shift_back,9,Failed,45183,89710,4,1,5,0.05419801617972553,0.0740509838797152,0.0004879999905824661,0.12824900005944073,28,20,16,15.0,7.0
Quick,Correct,default,SinglePreserve,shift_var_none,0,Failed,94,0,3,0,30,0.0005200004670768976,0.001030999468639493,0.0009560000617057084,0.0015509999357163906,72,72,16,57.0,57.0
Quick,Correct,default,SinglePreserve,shift_var_none,1,Failed,61,0,6,1,4,0.00016200006939470768,0.0005769999697804451,0.0002899998798966408,0.0007390000391751528,16,16,16,1.0,0.0
Quick,Correct,default,SinglePreserve,shift_var_none,2,Failed,178,0,8,5,239,0.0004929995629936457,0.0003850003704428673,0.0011269999668002129,0.000877999933436513,372,257,16,357.0,242.0
Quick,Correct,default,SinglePreserve,shift_var_none,3,Failed,84,0,4,3,29,0.0002619996666908264,0.00025600031949579716,0.0003200001083314419,0.0005179999861866236,380,60,16,364.0,45.0
Quick,Correct,default,SinglePreserve,shift_var_none,4,Failed,147,0,5,4,3,0.0003329997416585684,0.00048600020818412304,0.00042699999175965786,0.0008189999498426914,412,16,16,396.0,0.0
Quick,Correct,default,SinglePreserve,shift_var_none,5,Failed,51,0,18,5,788,0.00012199976481497288,0.0004840001929551363,0.002326000016182661,0.0006059999577701092,417,417,16,401.0,401.0
Quick,Correct,default,SinglePreserve,shift_var_none,6,Failed,47,0,13,4,212,0.0001050001010298729,0.000232999911531806,0.0006639999337494373,0.0003380000125616789,469,152,16,453.0,136.0
Quick,Correct,default,SinglePreserve,shift_var_none,7,Failed,154,0,12,7,16,0.00032899994403123856,0.00034300005063414574,0.0005700001493096352,0.0006719999946653843,514,16,16,498.0,0.0
Quick,Correct,default,SinglePreserve,shift_var_none,8,Failed,42,0,7,3,16,8.199992589652538e-05,0.00024099997244775295,0.0002560000866651535,0.00032299989834427834,324,36,16,309.0,21.0
Quick,Correct,default,SinglePreserve,shift_var_none,9,Failed,164,0,8,9,57,0.00035600014962255955,0.0005319998599588871,0.0003239999059587717,0.0008880000095814466,134,52,16,119.0,37.0
Quick,Correct,default,MultiPreserve,shift_var_none,0,Failed,286,0,18,5,640,0.0010840005706995726,0.0009699994698166847,0.001927000004798174,0.0020540000405162573,586,534,16,570.0,518.0
Quick,Correct,default,MultiPreserve,shift_var_none,1,Failed,161,0,3,1,2,0.0004359993617981672,0.0005190006922930481,0.00028200005181133747,0.0009550000540912152,30,16,16,14.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_none,2,Failed,13,0,3,0,34,4.200008697807789e-05,0.00021299999207258224,0.00029499991796910763,0.00025500007905066013,88,88,16,72.0,72.0
Quick,Correct,default,MultiPreserve,shift_var_none,3,Failed,11,0,6,1,4,2.9999995604157448e-05,0.00019400008022785187,0.00025200005620718,0.00022400007583200932,16,16,16,1.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_none,4,Failed,244,0,3,6,2,0.0005760001949965954,0.0005579998251050711,0.00023799994960427284,0.0011340000201016665,326,16,16,310.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_none,5,Failed,256,0,7,7,58,0.0006029999349266291,0.0005450001917779446,0.0005309998523443937,0.0011480001267045736,118,72,16,103.0,56.0
Quick,Correct,default,MultiPreserve,shift_var_none,6,Failed,37,0,6,2,24,8.700019679963589e-05,0.00024899980053305626,0.00029499991796910763,0.00033599999733269215,64,40,16,49.0,24.0
Quick,Correct,default,MultiPreserve,shift_var_none,7,Failed,163,0,6,2,4,0.0003699997905641794,0.00033400021493434906,0.00030800001695752144,0.0007040000054985285,36,16,16,21.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_none,8,Failed,76,0,16,6,19,0.00018099951557815075,0.00024200044572353363,0.00030399998649954796,0.0004229999613016844,251,20,16,236.0,5.0
Quick,Correct,default,MultiPreserve,shift_var_none,9,Failed,229,0,9,5,75,0.0005810000002384186,0.000341000035405159,0.0007999998051673174,0.0009220000356435776,176,74,16,160.0,58.0
Quick,Correct,default,SinglePreserve,shift_var_all,0,Failed,38,0,5,1,12,0.00015600002370774746,0.0006569998804479837,0.0005360001232475042,0.0008129999041557312,52,32,16,36.0,16.0
Quick,Correct,default,SinglePreserve,shift_var_all,1,Failed,114,0,9,3,20,0.0004430001135915518,0.000439999857917428,0.00030099996365606785,0.0008829999715089798,129,32,16,113.0,16.0
Quick,Correct,default,SinglePreserve,shift_var_all,2,Failed,41,0,11,4,147,0.00010500033386051656,0.00034599960781633854,0.0006790000479668379,0.0004509999416768551,207,169,16,192.0,154.0
Quick,Correct,default,SinglePreserve,shift_var_all,3,Failed,195,0,16,6,18,0.000538999680429697,0.0003620004281401633,0.0003549999091774225,0.0009010001085698603,473,57,16,457.0,41.0
Quick,Correct,default,SinglePreserve,shift_var_all,4,Failed,176,0,20,9,1443,0.0004730003420263529,0.00035899970680475235,0.003949999809265137,0.0008320000488311052,1129,935,16,1113.0,919.0
Quick,Correct,default,SinglePreserve,shift_var_all,5,Failed,20,0,24,9,143,5.399971269071102e-05,0.00023500015959143639,0.0005360001232475042,0.0002889998722821474,354,80,16,339.0,64.0
Quick,Correct,default,SinglePreserve,shift_var_all,6,Failed,17,0,15,4,396,3.4999800845980644e-05,0.0002200002782046795,0.0010869998950511215,0.00025500007905066013,211,211,16,196.0,195.0
Quick,Correct,default,SinglePreserve,shift_var_all,7,Failed,23,0,10,3,1,4.8999907448887825e-05,0.00021600001491606236,0.00022900011390447617,0.0002649999223649502,97,16,16,82.0,0.0
Quick,Correct,default,SinglePreserve,shift_var_all,8,Failed,117,0,6,1,107,0.00027099973522126675,0.0002930003684014082,0.0004829999525099993,0.0005640001036226749,153,153,16,137.0,137.0
Quick,Correct,default,SinglePreserve,shift_var_all,9,Failed,322,0,30,11,58,0.0008670003153383732,0.0007399995811283588,0.0003939999733120203,0.001606999896466732,123,16,16,108.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_all,0,Failed,29,0,34,10,97,5.9999991208314896e-05,0.00023399991914629936,0.0003790000919252634,0.00029399991035461426,142,56,16,127.0,40.0
Quick,Correct,default,MultiPreserve,shift_var_all,1,Failed,640,0,64,12,19,0.002558000385761261,0.0015779996756464243,0.0013760000001639128,0.004136000061407685,222,33,16,206.0,17.0
Quick,Correct,default,MultiPreserve,shift_var_all,2,Failed,45,0,12,2,15,0.00012199999764561652,0.000260000117123127,0.00037700007669627666,0.0003820001147687435,218,41,16,203.0,26.0
Quick,Correct,default,MultiPreserve,shift_var_all,3,Failed,235,0,8,3,75,0.0005400001537054777,0.00037599983625113964,0.0011170001234859228,0.0009159999899566174,346,170,16,330.0,154.0
Quick,Correct,default,MultiPreserve,shift_var_all,4,Failed,263,0,43,12,204,0.0012110010720789433,0.0005689989775419235,0.0006760000251233578,0.0017800000496208668,362,82,16,347.0,66.0
Quick,Correct,default,MultiPreserve,shift_var_all,5,Failed,13,0,8,1,0,3.899983130395413e-05,0.00023400015197694302,0.0003499998711049557,0.00027299998328089714,16,16,16,1.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_all,6,Failed,278,0,41,9,80,0.000973999733105302,0.0005320003256201745,0.0006959999445825815,0.0015060000587254765,73,40,16,59.0,24.0
Quick,Correct,default,MultiPreserve,shift_var_all,7,Failed,74,0,8,2,29,0.0002089997287839651,0.0003460003063082695,0.0005759999621659517,0.0005550000350922346,49,40,16,33.0,24.0
Quick,Correct,default,MultiPreserve,shift_var_all,8,Failed,148,0,6,1,8,0.00028699985705316067,0.0002890003379434347,0.0002389999572187662,0.0005760001949965954,24,24,16,9.0,8.0
Quick,Correct,default,MultiPreserve,shift_var_all,9,Failed,280,0,24,7,401,0.0009190002456307412,0.00036899978294968594,0.0011069998145103457,0.0012880000285804272,230,186,16,214.0,170.0
Quick,Correct,default,SinglePreserve,shift_var_leq,0,Failed,3375,0,21,5,34,0.008674000622704625,0.004005999304354191,0.0004999998491257429,0.012679999927058816,435,38,24,411.0,22.0
Quick,Correct,default,SinglePreserve,shift_var_leq,1,Failed,8548,0,30,4,356,0.024749998468905687,0.007864001439884305,0.0010580001398921013,0.03261399990878999,225,225,24,201.0,201.0
Quick,Correct,default,SinglePreserve,shift_var_leq,2,Failed,2359,0,15,5,8,0.0061180021148175,0.0021039978601038456,0.00036099995486438274,0.008221999974921346,143,24,24,119.0,0.0
Quick,Correct,default,SinglePreserve,shift_var_leq,3,Failed,16285,0,68,13,22,0.03615000215359032,0.011056997813284397,0.0005950001068413258,0.04720699996687472,179,37,24,156.0,14.0
Quick,Correct,default,SinglePreserve,shift_var_leq,4,Failed,5213,0,12,3,6,0.0119750015437603,0.004072998417541385,0.0003470000810921192,0.016047999961301684,45,24,24,21.0,0.0
Quick,Correct,default,SinglePreserve,shift_var_leq,5,Failed,2236,0,9,1,9,0.005856001982465386,0.0015509980730712414,0.00031899986788630486,0.007407000055536628,125,29,24,101.0,13.0
Quick,Correct,default,SinglePreserve,shift_var_leq,6,Failed,9034,0,22,8,22,0.020233004353940487,0.006355995777994394,0.0004259999841451645,0.02658900013193488,381,24,24,357.0,0.0
Quick,Correct,default,SinglePreserve,shift_var_leq,7,Failed,1959,0,21,2,13,0.004836000269278884,0.0015309997834265232,0.0005749999545514584,0.006367000052705407,51,24,24,27.0,0.0
Quick,Correct,default,SinglePreserve,shift_var_leq,8,Failed,3248,0,16,3,16,0.007830998627468944,0.002497001318261029,0.000386000145226717,0.010327999945729973,45,29,24,21.0,13.0
Quick,Correct,default,SinglePreserve,shift_var_leq,9,Failed,4498,0,29,7,10,0.010837001027539372,0.002777999034151435,0.00038199988193809986,0.013615000061690807,176,28,24,153.0,5.0
Quick,Correct,default,MultiPreserve,shift_var_leq,0,Failed,14353,0,52,10,23,0.032316998578608036,0.009373001521453261,0.0006409999914467335,0.0416900001000613,317,32,24,293.0,9.0
Quick,Correct,default,MultiPreserve,shift_var_leq,1,Failed,2931,0,18,5,97,0.007137002656236291,0.002390997251495719,0.0005960001144558191,0.00952799990773201,570,122,24,547.0,99.0
Quick,Correct,default,MultiPreserve,shift_var_leq,2,Failed,26656,0,9,4,4,0.06286899652332067,0.01893100352026522,0.0005320000927895308,0.0818000000435859,67,24,24,43.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_leq,3,Failed,13639,0,13,5,6,0.030642996076494455,0.009054003981873393,0.0003939999733120203,0.03969700005836785,66,24,24,42.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_leq,4,Failed,1976,0,26,7,15,0.004861998138949275,0.0015660019125789404,0.0003980000037699938,0.006428000051528215,81,24,24,57.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_leq,5,Failed,11765,0,9,3,5,0.027228994760662317,0.00746600516140461,0.0003519998863339424,0.03469499992206693,496,24,24,472.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_leq,6,Failed,12241,0,9,2,5,0.02794299810193479,0.007943002041429281,0.0003730000462383032,0.03588600014336407,299,24,24,275.0,0.0
Quick,Correct,default,MultiPreserve,shift_var_leq,7,Failed,1350,0,41,7,233,0.00336900120601058,0.0013119988143444061,0.0006859998684376478,0.004681000020354986,239,192,24,216.0,169.0
Quick,Correct,default,MultiPreserve,shift_var_leq,8,Failed,9132,0,24,7,35,0.022650999948382378,0.006941000232473016,0.0004819999448955059,0.029592000180855393,176,32,24,153.0,9.0
Quick,Correct,default,MultiPreserve,shift_var_leq,9,Failed,1072,0,23,3,5,0.0026939993258565664,0.0012360005639493465,0.0004700000863522291,0.003929999889805913,55,32,24,32.0,9.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,0,Failed,74,0,13,7,197,0.00031899986788630486,0.0007490001153200863,0.0010049999691545963,0.0010679999832063911,409,186,16,393.0,170.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,1,Failed,72,0,16,7,283,0.00022799987345933911,0.0002880000974982977,0.0013620001263916492,0.0005159999709576368,538,194,16,522.0,178.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,2,Failed,96,0,39,12,901,0.0002680008765310049,0.00040499912574887276,0.003140999935567379,0.0006730000022798777,584,424,16,568.0,408.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,3,Failed,361,0,9,3,5,0.0013200000394135714,0.000528999837115407,0.00032500014640390873,0.0018489998765289783,34,16,16,18.0,0.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,4,Failed,47,0,6,1,226,0.00013100029900670052,0.00024899980053305626,0.0008049998432397842,0.0003800000995397568,268,268,16,252.0,252.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,5,Failed,92,0,16,5,2,0.0003029999788850546,0.0005600000731647015,0.00036700000055134296,0.000863000052049756,508,16,16,492.0,0.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,6,Failed,95,0,13,7,56,0.00026299990713596344,0.00032299989834427834,0.00044700014404952526,0.0005859998054802418,420,66,16,404.0,50.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,7,Failed,143,0,3,1,7,0.0005389999132603407,0.0004110001027584077,0.00044100009836256504,0.0009500000160187484,277,32,16,261.0,16.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,8,Failed,147,0,3,0,36,0.000287000322714448,0.00030099949799478054,0.00030000018887221813,0.0005879998207092285,88,88,16,72.0,72.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,9,Failed,12,0,3,0,31,3.400002606213093e-05,0.00021900003775954247,0.00028699985705316067,0.0002530000638216734,80,80,16,64.0,64.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,0,Failed,123,0,4,1,0,0.0003229996655136347,0.00031300028786063194,0.00028799986466765404,0.0006359999533742666,62,16,16,46.0,0.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,1,Failed,18,0,25,8,16,5.000014789402485e-05,0.00022099982015788555,0.00028600008226931095,0.0002709999680519104,158,20,16,143.0,6.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,2,Failed,288,0,6,1,45,0.0008659996092319489,0.00041100033558905125,0.00032800016924738884,0.001276999944821,85,81,16,69.0,65.0
